experiment_number,num_students,num_schools,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,manipulators_ratio,default_fair_num_student,num_manipulations,algorithm,k,possible_percentage_manipulators,average_runtime,average_utility,average_utility_fair_students,average_utility_manipulator_students,average_actual_percentage_manipulators,average_number_manipulations,average_percentage_unassigned_students,average_percentage_unassigned_fair_students,average_percentage_unassigned_manipulator_students
103.0,100,8,True,5,5,50,0.001,0.75,25,4,gs,1,75.0,25.576038188934326,0.1311510486377536,0.132591967928139,0.1306707422076252,49.96,107.36,34.76,42.0704,32.3232
103.0,100,8,True,5,5,50,0.001,0.75,25,4,gs,2,75.0,26.234593677520756,0.138145088570534,0.1274375685637949,0.1417142619061137,62.32,152.28,26.984,41.552,22.128
103.0,100,8,True,5,5,50,0.001,0.75,25,4,gs,3,75.0,27.27511526107788,0.1397798552222044,0.1282564586172099,0.1436209874238692,66.0,154.72,21.1544,38.144,15.4912
103.0,100,8,True,5,5,50,0.001,0.75,25,4,gs,4,75.0,29.078684597015386,0.1431769355517454,0.1378017288658258,0.1449686711137186,70.32,167.96,12.724,28.2528,7.547733333333333
103.0,100,8,True,5,5,50,0.001,0.75,25,4,gs,5,75.0,31.657817478179933,0.143544027426696,0.1380062083091683,0.1453899671325385,63.64,138.56,9.8808,24.6496,4.957866666666667
103.0,100,8,True,5,5,50,0.001,0.75,25,4,gs,6,75.0,34.728781957626346,0.1435333832643553,0.1396579407819612,0.1448251974251533,61.08,101.52,6.992000000000001,19.1552,2.9376
103.0,100,8,True,5,5,50,0.001,0.75,25,4,gs,7,75.0,37.736899318695066,0.1434424752721605,0.1423675739718783,0.1438007757055879,46.28,50.0,4.9888,10.7552,3.066666666666667
103.0,100,8,True,5,5,50,0.001,0.75,25,4,gs,8,75.0,37.90647626876831,0.1439856061378626,0.1441740748864304,0.1439227832216734,0.0,0.0,0.0,0.0,0.0
103.0,100,8,True,5,5,50,0.001,0.75,25,4,boston,8,75.0,25.30385986328125,0.1439615134002472,0.1433875972825289,0.14415281877282,0.0,0.0,0.0,0.0,0.0
104.0,100,8,True,5,5,50,0.001,0.75,25,6,gs,1,75.0,29.881200275421143,0.109597181481657,0.062285882732869,0.1253676143979196,65.4,208.56,29.96,72.7296,15.703466666666667
104.0,100,8,True,5,5,50,0.001,0.75,25,6,gs,2,75.0,30.72541858673096,0.1100529107778696,0.0701026040529588,0.1233696796861733,74.72,264.32,23.1456,66.8032,8.593066666666667
104.0,100,8,True,5,5,50,0.001,0.75,25,6,gs,3,75.0,32.192152462005616,0.1129670462763667,0.0879942859779923,0.1212912997091581,74.52,263.36,17.0752,53.92,4.7936000000000005
104.0,100,8,True,5,5,50,0.001,0.75,25,6,gs,4,75.0,34.652864847183224,0.1136976731723973,0.099098331338221,0.1185641204504561,74.8,240.48,14.6528,44.2976,4.7712
104.0,100,8,True,5,5,50,0.001,0.75,25,6,gs,5,75.0,37.58371865272522,0.1147754214864352,0.11337207484591,0.1152432036999436,73.28,184.24,10.3816,27.152,4.791466666666667
104.0,100,8,True,5,5,50,0.001,0.75,25,6,gs,6,75.0,40.74204446792603,0.1148564876477649,0.1140432738684871,0.1151275589075241,66.08,118.76,8.4424,21.312,4.152533333333334
104.0,100,8,True,5,5,50,0.001,0.75,25,6,gs,7,75.0,43.43711609840393,0.114449254256855,0.1137515040213763,0.1146818376686812,48.92,55.36,5.456,12.531200000000002,3.0976
104.0,100,8,True,5,5,50,0.001,0.75,25,6,gs,8,75.0,43.61821312904358,0.1150011460133888,0.1146728702205164,0.1151105712776796,0.0,0.0,0.0,0.0,0.0
104.0,100,8,True,5,5,50,0.001,0.75,25,6,boston,8,75.0,29.321036710739136,0.1149335970807533,0.115248225223892,0.1148287210330404,0.0,0.0,0.0,0.0,0.0
