experiment_number,num_students,num_schools,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,manipulators_ratio,default_fair_num_student,num_manipulations,algorithm,k,possible_percentage_manipulators,average_runtime,average_utility,average_utility_fair_students,average_utility_manipulator_students,average_actual_percentage_manipulators,average_number_manipulations,average_percentage_unassigned_students,average_percentage_unassigned_fair_students,average_percentage_unassigned_manipulator_students
119.0,100,8,True,5,5,50,0.002,1.0,0,6,gs,2,100.0,39.92897902488709,0.137849801895921,0.0,0.137849801895921,88.04,264.2,16.1544,0.0,16.1544
119.0,100,8,True,5,5,50,0.002,1.0,0,6,gs,3,100.0,42.17258644104004,0.1367734383195634,0.0,0.1367734383195634,96.6,251.44,14.2296,0.0,14.2296
119.0,100,8,True,5,5,50,0.002,1.0,0,6,gs,4,100.0,45.62906450271606,0.1380156594585762,0.0,0.1380156594585762,76.68,197.84,10.7672,0.0,10.7672
119.0,100,8,True,5,5,50,0.002,1.0,0,6,gs,5,100.0,49.484704370498655,0.1372906393635952,0.0,0.1372906393635952,87.08,167.56,7.6616,0.0,7.6616
119.0,100,8,True,5,5,50,0.002,1.0,0,6,gs,6,100.0,53.41155274391174,0.1363726710733318,0.0,0.1363726710733318,63.48,96.08,5.7016,0.0,5.7016
119.0,100,8,True,5,5,50,0.002,1.0,0,6,gs,7,100.0,56.76477380752564,0.1357063048228341,0.0,0.1357063048228341,39.56,41.16,3.5272,0.0,3.5272
119.0,100,8,True,5,5,50,0.002,1.0,0,6,gs,8,100.0,57.0016099357605,0.1358296994060887,0.0,0.1358296994060887,0.0,0.0,0.0,0.0,0.0
119.0,100,8,True,5,5,50,0.002,1.0,0,6,boston,8,100.0,38.21595511436463,0.1359210923314432,0.0,0.1359210923314432,0.0,0.0,0.0,0.0,0.0
120.0,100,8,True,5,5,50,0.002,1.0,0,8,gs,1,100.0,39.9409040927887,0.1303677051004329,0.0,0.1303677051004329,73.8,184.08,26.72,0.0,26.72
120.0,100,8,True,5,5,50,0.002,1.0,0,8,gs,2,100.0,41.04827300071716,0.1213401340572097,0.0,0.1213401340572097,64.84,176.36,29.916,0.0,29.916
120.0,100,8,True,5,5,50,0.002,1.0,0,8,gs,3,100.0,43.683390588760375,0.1320678361073851,0.0,0.1320678361073851,73.56,228.68,17.5376,0.0,17.5376
120.0,100,8,True,5,5,50,0.002,1.0,0,8,gs,4,100.0,46.84200220108032,0.1344757740483401,0.0,0.1344757740483401,87.52,218.2,11.052,0.0,11.052
120.0,100,8,True,5,5,50,0.002,1.0,0,8,gs,5,100.0,50.69576148033142,0.1335802087247636,0.0,0.1335802087247636,81.2,166.64,9.2376,0.0,9.2376
120.0,100,8,True,5,5,50,0.002,1.0,0,8,gs,6,100.0,54.91959823608399,0.1332519286064616,0.0,0.1332519286064616,73.44,112.6,6.2696,0.0,6.2696
